user,reward
0xb867416A190C0d9050E941d4c19C7Ac77CEFa747,1874687116977851670366
0x9Db87d302D3442eF6108510AA08F276a82724633,891337939746574481236
0xaDCf6661Dca24225d7984EE96B55e939fc6dDd10,309593138640166397791
0x073bE86D6cf0A64aCf4a67E302d021A2dD4bBa02,125473336078102021996
0x9c3beEF762f53B9c4aF44F2A155EBe7D3bf60F22,115856130607394345006
0xa89Ba43f7274f42391E0cbE308bEE9C470eCFB9D,115856045254330113729
0x488577d892436B03C36fAeE95db56ed512e3f169,84172537950259647628
0x8298A996A00835eedcC75763038B731Fe617Fd0D,74820135082104632034
0x4F5FE8DA30C1c11fE537730940CeD62AC37Ea371,42790213336870814851
0xA1EcD0B02Df00F88635c1A588c2bb8C09D6c7603,32040676219693179180
0x718E7B7e03F9370394CC8a3BD41B395C72B90fa2,29273011775729909318
0x439c36f21d961Dc81Bfb39331845FbDC8C9E8be8,24934537360171226417
0xa1FC03e69e031AE9682b6e1B2c9669A33dE39b09,22012332608923526660
0xa1C9d41719c4fFD99463F1CfA579d9b6A96b50c6,20778072234239381006
0x5Ebe7111B4855881DA56C1091c17319ab4965919,20446094696485344508
0x0B5f6a4C654E08A7ad6bf3a1C31Aa4a135e7AE64,18604837061241554257
0x4494408D7B8A0799759572723A895D623Ac0236B,18279219035700874588
0x660eFc1F1af3f80e448f411371B973BB004D843e,13310320086845003806
0x799c04752dc44A9BB189bE597b99952C88809Cf8,12727915416301603835
0x2162d991F68Cb0991A1b726DA341c04E128db3CB,10432892009103168061
0xB78a48658642E77942495F16993b94303c361661,10432890013735286368
0xeB788C3fCd60DF7687CE55BB20BbCb5238c72133,9973432264375706370
0xa3320F745611cF004Bf02B8186D89Ab2304A9fa9,9806623815945038725
0x18F08ba90C58fC84767568b5D26b41fCe2aF539B,9414350738630902291
0xFe4841A4615b8132E6E116A033cA39333c63d121,8796318248143745234
0x12B47e2B9aa2EA202aA5ec75Ac9e7875205Ab9F9,6484836469872903072
0x0fD90B9D61af052C4328BC2Fa9A1529627af0a7d,6215934917234949470
0xefC5FF84594ebF147dCEAeB5c41079672CF0d85C,6012882893117729770
0x6259D7BC56B814474bFc7b083A5bdb19ca1aCF4b,5739556812787164622
0xB12b49F1fbe4C2b6a5b4722b293834055C8988C3,4883507367343844901
0xC32b7438b3dF7844c9eE799930a2224Fe6E26426,3335673903186311516
0xD4408dC67E85b229Af48da4ce56D8892e76deD2e,3304367735197341165
0x461BEd1c0962CbCC4484Be93030a0ea54BE6D733,3127189802920956282
0xBDac6532be38Db1D48640d46C3011dF6D4C099Ec,3023590399034158845
0x941D795F9c3A947C67e2402450eab0B6cd92d422,3022947994742413421
0x8D17851c043dd69EE8ba1e68fB8300B80e8E7Bb4,2921044380359336616
0xac206Dfe89fAf2F394af56Df6407ebB9053dB240,2710223011886243188
0x4e71dc755b2f1eE69968c6013bdD69055bfE79ce,2076349613548913542
0x4Db34A36750eB60BB6f439B58fb7E5D2C9169bBE,1859799400922093606
0xd2e80D60aff5377587E49FF32c9bad639d6f68Bc,1747453970171515658
0x23802E21c6cd72C091792BfB9f7afC2265cc68d6,1646028386121353828
0xBE0301d1F1CF293a261fBF7C1541B19673E2785D,1619344398073355686
0xb3389F3eDacDfD48603F2F06895A2B2A8a96952f,1489169622810275627
0x7a0222dee3519854468f31154a4349C92814875F,1420746578061846395
0xE9D374E8f8DFEfF738daBEf5a0eACe68DAcEafEd,1315490557207573398
0x25219793a91348553F75A130c7e0A5926e8E3126,1304072182858206386
0x044110d7550B8860CE61FBb4e325aECD4205B0e0,1283256139630923774
0x943Fad332d266b1b8a9EB56Aa62Fc8CCd3a2BD19,1181424320299797764
0x61cfAA80817924fF93c791841A7C774d4820b999,1089257238030808168
0xEeE7FB850D28f5cabd5f1EDF540646b5bEA17CE5,1069299044019052227
0x4Af6E24964ca65dc754cb7e18ba4EF3DC4d6623c,1034764182827839529
0xEDb8ad3FbdD69A6BA8D793AB2D6A626E9b353F25,1023065924971256215
0x1341df844780b66AF4ccC98Ae0F34be87eABe1d5,915946324492540293
0x91F684d70ced2D9789b1AA89F996b55EaF05eE8a,821561340908957774
0xF85f7230D69553C3Aab5d35D4523659Bc59d35BE,807477850759983222
0x86c16F44BC75851a9E2E16e28366aDD78169fEA9,723347172864681130
0x6858440eeF594CF2A554e859720ffdb67Fc96903,652234671281319157
0x7c120f05D3FD4514a51dAAa2C472B888B57C5573,645854361576195731
0x53543c4BAE560a6C31f87b6eD072e8140FEeE539,620346722907773599
0x808A033cB39B2e1F7d44201167350b6AF7B13ab4,532534537938297551
0x7928A66320e3799a935a877A70EB8567b7C17A75,521648578294964398
