user,reward
0x533806B821eC94091228d7D34e697B93Bb79f8F6,4978017761730752215729
0x701E65FF60dA9DC1FB3B1C0e726b90De7aB464C2,3017006222985619273456
0xB78a48658642E77942495F16993b94303c361661,1267142613653960094
0x2162d991F68Cb0991A1b726DA341c04E128db3CB,1267142613653960094
0x064cB0bB4c8ABE11935134aEE670C032D6833556,626479767011165090
0x401C706C851A548C02d06e6a924FA993F7c518e2,443403137995148592
0xB34A2ae4464A552a78b30cbEfEDC701ACB0eED03,355684829437267937
0xa1FC03e69e031AE9682b6e1B2c9669A33dE39b09,131752273238162305
0xEeE7FB850D28f5cabd5f1EDF540646b5bEA17CE5,67109540172523055
0x2E78A0D97479cCb3238a4Cd5f373654bA09FEf2e,64018051466093825
0xaEB897D84e086f0A4Cea3d47fdDAc7cA7d9e54e8,46221877878634147
0x263323442300145C46066605688415aD47b0684a,35464189068268445
0x0B02fA43a9CB92E92a49BBbcD7E10111C05F0BeD,31728245290904920
0x2a235A9321723a6dCB6bC3a4e4995cC39A762CD1,31672469885055005
0xcd088E347aC400327Ed62494FA274D5E69359FEa,28662509214126008
0xeB0e6eCD0E78B0a84eCD9663a041F453C454a99D,25552200927555616
0x7928A66320e3799a935a877A70EB8567b7C17A75,24302390496440657
0x8914AE3b9da2c949EfB986e46701f40b480b1fd0,23636501966111687
0x134E339b5Dee3E265DAB8aBcDa23C571859E2862,23000983018856072
0x465EA68CCdb05DE0B8eddE3FD7f85bFFf4d95b10,21166122452610707
0xb2639B276120f1b47829faa327D08B654e4B8328,20006189260674655
0x2Efb5F477D1e711C58809Ac48228c9d56dFAeC8A,19267017740665094
0x3A2894642CD0eE6bAFCB3920a447D5DAD2f1c6D3,19261905402896630
0xc298c36eb5840A4b0e5BFb4145742b198cC9ceD9,19261836130721197
0xAC82362174A32fBBAd61Efcb0f02b9016B20C768,17831834921562423
0x3CA9444e83d2b3AaAb5F22495E8315781B943BE2,15744975428885586
0x919eb87df4271688297c808ce68cce0317c50c7d,13073693632937683
0x6E3F28800035DbC7357216D954fC6d58E6Dbdb85,12795294230086998
0x233ED7E3201808F96C8fe909CBAA8466AE893352,12544830525220704
0x713AA0891b17DCB54208502518e4665A4affC40b,12543998691005290
0xb300AA30dD33e1Ae849Cb69FA23D6Ddaf90a69BC,11946100439920749
0xf41202871A6094D3b00f0685CF7e474e4F442d40,11806777583430145
0x60e4e12a561B08a11d6eA9DA61d41e3844662c4F,10109672019304916
0x082e4aC6F1bcfa6B31f4525FdFE30C685DF759eD,9920182343186909
0x288A4e70Eba5d4f92e28F8CCc561E9fC947304A1,9728839400387626
0x797ae17ab4fDa327E0697B99E5671E5e963A8838,9661960934535337
