user,reward
0x1Ce2dB664943433bDBB72EB7AE3bacFcE26ba2ca,318364438101200322438
0xDd3152E1dD2154F688ef45A2c0B71d822b2f172A,115701058857546822898
0xaDCf6661Dca24225d7984EE96B55e939fc6dDd10,38447886518407211927
0x5AfdD71EC312eDa36663f72032f269BD9C950cB4,15247188032074424507
0x0b6aaDc634a44D95571bC5C2a02583B143ecf980,3088323048807431538
0x952597306987A54b20D70d629cf8b564108Aa167,1683391478212282249
0xe66B6974ED4586458Be509F77B9b4Ab0b4aDA71d,982344775672090690
0x660eFc1F1af3f80e448f411371B973BB004D843e,525421609749565664
0x945294C67752BD0A453975c04e3078c487a858df,524191602440591283
0x2dA14D486aE663347e2e69a0189c0aE36248F681,410373465303461433
0x133984DDb93E338e4D49e7609B8B811877953FAB,405569855845491182
0x29f15ab7deFF7C1aCC7b67363cd56ce22864C3A9,302144063654390006
0x23CB5f48fa3F4502232F3442637f90E8e3355701,262156800505768768
0xf99CF6Bfbe6A00747902197B2baFbD7365E464D4,241005652138681464
0x220a6CB04d48CA2c33735E94DF78c17F8B0F7C9F,135172735329956125
0x772F02D96a8baeEaBB2f1d5F8F0250f44dF76e91,123852944617895091
0xB3623D62FF30fadB5B2e127C07cab0D1b0808276,116569188941681729
0xBb18ed77983c6ca915f6F0fe39963e185BF1064f,115051353184011387
0x2f6d342D8F226D64FA4de4B89d199e07C358659d,114887066406401949
0x38B6f57Bf637F9cB201087c96259Eb8930D347C9,111623400819221065
0xF3AA68cADB8F25Ad25b054841df221d234b8b374,104785066147252810
0x07d65EeD5BBfFc7A7fb767b1d9b2E008F9bcE0A3,94320260798657811
0x7c7dcA16E840832eCD68c287e16DC5a59f95c805,79830208344947772
0xf626e9A2FDDbf55b0b1A87C56128A7ba6723A85a,77420446122897739
0x16E40CBF5c1bB4aAb07f47F59d0A58461F88Ed74,77017023618230815
0xcE10C23561Dce134ae20B32f8166A131c741F463,76750319916089198
0x38940B5dd4b833b6DCB18a60026726544306931D,74324670123337959
0xbf396b3182b53AcFc4156801184C63239D4F8a19,66379400880560931
0x3e00aEe52066ee270f8BadF0B5bb41993f057321,58508076643091482
0xd0306ef57a544C58F925d574dd4B989c27a26ada,57631786380989045
0x76bdbE477255820Df76D000262F1b9773F5d922A,55012159727307725
0xcd088E347aC400327Ed62494FA274D5E69359FEa,53964309065835197
0x01d907F5048bb554DC70bB9B369Be9C7b2aE686E,53307675238089999
0xbFc2749366F5c75Fa59c135f2a5a926054aaa606,52392533073626405
0xBFa9DCD2ffb681e1AEE3Bd191154e67CB4739Fd5,52392533073626405
0x7A300fc5a947330ae0cb1797d5dA0a6167c41faa,52392533073626405
0x4Db7a5D9068c1C40064171a787f287762987811E,51370821272182152
0x8d02e580ed45631D5C8b53352add7A5154988b3e,46157821637864863
0x63dC9ce8413b7c30A9DD25dC21B48f255E036DC2,41840295618623022
0xE7a8890617C1F0f04F3E8Ce0AA4391fCB90eC4C3,41340903430772046
0x0f193b940E0E1779f09c3ce34E7f01bc8E80aC6E,40223436376560100
0x7928A66320e3799a935a877A70EB8567b7C17A75,36900554816154611
0x18F08ba90C58fC84767568b5D26b41fCe2aF539B,36020367798515933
0x85593464c9dd38eC4625EF44e60CD6e8045Aa067,33169739537383213
0xE945BfDE6344f64062B43B1C2856C5Fa5D58600E,31435519844175843
0xD66fa7a53803E34fAd9A0eCbd52111E93d0B3542,29846015826488157
0x24840a0fea77451054BA076DB3cA708A3A5b7b77,28930986865648392
0x338f800bAe996aDD10E1A9f4C58e80D53f40d84D,28815893190494522
0x8103E86917fE388E16339B83a6F6880c572Db314,28055629485924055
0xff6a726f83286D8f54273b5B816762dFEE47419D,27244117198285730
0x54E5C66601b8e9386f0D74b4BD2932A3CFcDC833,26371460972151581
0x302C469a8e85d9f6d604D5E7CA4836b86220D22f,26196266536813202
0x9aaf68EE6A063979c1257B0Fec1875E16D40C11D,24293097648966435
0x97E0a1f28c9fff064b2DF8aBbF6a5d4dB374a823,24141432442179400
0x5fe9C1dC216EB6F92e2a6f6c8f8138013eBc5755,24087489102206778
0x08Aaa30a8a9BB3320ec82BD254AE08211dC24152,23543347152351975
0x4d8515934a0b5D801d5d20d501F3a429002Fd986,23052714552395618
0x5Fb452fc780868A59965B2469BF603bb5fCC75e8,22814617737443239
0x275b47e023911109E1d71Eeb0f42E2E0c90cCd8a,21966766396859486
0xae0A8fe22C77F91eE62cbdE602c23C656CD15Ca4,21219865200213733
0x345ebD1b3C20A7c249F9a8F1B6fcde7E531F2985,20957013229450562
0x2Efb5F477D1e711C58809Ac48228c9d56dFAeC8A,20343920823225753
