user,reward
0x1Ce2dB664943433bDBB72EB7AE3bacFcE26ba2ca,282316665010610891791
0x0658d39481f084e7f5f4e6c5eA7f1F6606fF06d2,89273617344340212913
0xDd3152E1dD2154F688ef45A2c0B71d822b2f172A,58489066286065961393
0xaDCf6661Dca24225d7984EE96B55e939fc6dDd10,19746698374501696779
0x5AfdD71EC312eDa36663f72032f269BD9C950cB4,17698168822320948021
0x5d606A1E7096a4b7BB693E31E5533A4e73142c58,8365373555696138059
0x5321d7296fe0e7Cae533a090DcDA6E00F0499df0,4403743938924546745
0x0b6aaDc634a44D95571bC5C2a02583B143ecf980,3506625203515077388
0x73860DC8055a36199fa017e4D9b6584E1497DF85,2603920291814352395
0x3885cED126E499E409390F78cCE16aC06Ad49316,2159265185968862175
0x952597306987A54b20D70d629cf8b564108Aa167,1958179512078022450
0xe66B6974ED4586458Be509F77B9b4Ab0b4aDA71d,1115399812284310314
0xfAebCbFbB35935e45afBD6b7EAfA93aB9c4fEc05,672259954168035013
0x660eFc1F1af3f80e448f411371B973BB004D843e,596588060931890650
0x945294C67752BD0A453975c04e3078c487a858df,594804544179112552
0x2dA14D486aE663347e2e69a0189c0aE36248F681,465957062633918331
0x133984DDb93E338e4D49e7609B8B811877953FAB,461392349985117837
0x29f15ab7deFF7C1aCC7b67363cd56ce22864C3A9,334680708348236872
0xf99CF6Bfbe6A00747902197B2baFbD7365E464D4,273648993522692840
0x463544C83bd14aad88Db07Ac3642AabB0De1ddDa,169435066839587350
0xDA051a020725a03057f46a222573B62D33BC89Fa,160869735620333657
0x220a6CB04d48CA2c33735E94DF78c17F8B0F7C9F,153481392019249462
0x772F02D96a8baeEaBB2f1d5F8F0250f44dF76e91,140628376715440099
0xB3623D62FF30fadB5B2e127C07cab0D1b0808276,132358062753201370
0xBb18ed77983c6ca915f6F0fe39963e185BF1064f,130634641647789965
0x2f6d342D8F226D64FA4de4B89d199e07C358659d,130448102822069647
0xF3AA68cADB8F25Ad25b054841df221d234b8b374,118977823270736017
0x07d65EeD5BBfFc7A7fb767b1d9b2E008F9bcE0A3,107095597996591534
0x7c7dcA16E840832eCD68c287e16DC5a59f95c805,90642920497695796
0xf626e9A2FDDbf55b0b1A87C56128A7ba6723A85a,87906764723583306
0x16E40CBF5c1bB4aAb07f47F59d0A58461F88Ed74,87448700103990972
0xcE10C23561Dce134ae20B32f8166A131c741F463,87145872352806809
0x38940B5dd4b833b6DCB18a60026726544306931D,84391677094170513
0xbf396b3182b53AcFc4156801184C63239D4F8a19,75370249952280758
0x57E959dC6EBb5FF64228a5a936621CC7c5Ef8755,71054527250668159
0x3e00aEe52066ee270f8BadF0B5bb41993f057321,66432783398447276
0xd0306ef57a544C58F925d574dd4B989c27a26ada,65437802798904809
0x76bdbE477255820Df76D000262F1b9773F5d922A,62463357217136409
0xcd088E347aC400327Ed62494FA274D5E69359FEa,61273578984429049
0x01d907F5048bb554DC70bB9B369Be9C7b2aE686E,60528006486519208
0x7A300fc5a947330ae0cb1797d5dA0a6167c41faa,59488911635368008
0xBFa9DCD2ffb681e1AEE3Bd191154e67CB4739Fd5,59488911635368008
0xbFc2749366F5c75Fa59c135f2a5a926054aaa606,59488911635368008
0x4Db7a5D9068c1C40064171a787f287762987811E,58328812676466443
0xD66fa7a53803E34fAd9A0eCbd52111E93d0B3542,55544160671892647
0x1E9AfE667EC57d3f79FeF73e4a324801FC5C4dfe,54131591453974536
0x8d02e580ed45631D5C8b53352add7A5154988b3e,51584434633695575
0x2bE7fc85607852bCFa2F2AbC0720460695589C50,49853822019478265
0x63dC9ce8413b7c30A9DD25dC21B48f255E036DC2,47507411893144014
0x0f193b940E0E1779f09c3ce34E7f01bc8E80aC6E,45671554931566270
0x23CB5f48fa3F4502232F3442637f90E8e3355701,44928249954895709
0x7928A66320e3799a935a877A70EB8567b7C17A75,41898601116869682
0x18F08ba90C58fC84767568b5D26b41fCe2aF539B,40899195960388265
0x2bD5677433924605EfFf67eE4A3DcecD97d086d6,40750474747875523
0xC5Df8694911835d62920a9BD293A8d9CdF788d89,40458125244061716
0xE945BfDE6344f64062B43B1C2856C5Fa5D58600E,35693346981220805
0x24840a0fea77451054BA076DB3cA708A3A5b7b77,32849584095427356
0x338f800bAe996aDD10E1A9f4C58e80D53f40d84D,32718901399452404
0x8103E86917fE388E16339B83a6F6880c572Db314,31855662733797264
0xff6a726f83286D8f54273b5B816762dFEE47419D,30934234050391364
0x54E5C66601b8e9386f0D74b4BD2932A3CFcDC833,29943379703807375
0x302C469a8e85d9f6d604D5E7CA4836b86220D22f,29744455817684004
0xE7a8890617C1F0f04F3E8Ce0AA4391fCB90eC4C3,28530882020322497
0x4B437d7896087454b5A956e88dDb8c2B76C9DC54,28123080160806292
0x9aaf68EE6A063979c1257B0Fec1875E16D40C11D,27583509607330035
0x97E0a1f28c9fff064b2DF8aBbF6a5d4dB374a823,27411301898417876
0x5fe9C1dC216EB6F92e2a6f6c8f8138013eBc5755,27350052128714275
0x08Aaa30a8a9BB3320ec82BD254AE08211dC24152,26732208125514056
0x4d8515934a0b5D801d5d20d501F3a429002Fd986,26175121119561923
0x5Fb452fc780868A59965B2469BF603bb5fCC75e8,25904774954671212
0xEBc032a029EDa4753470692FD8a1a1E3464BB054,25437096627342906
0x275b47e023911109E1d71Eeb0f42E2E0c90cCd8a,24942085225410827
0x8a39a1828BaB79a32d1006BCC780e1e606B3657E,24919127843792050
0xDE74D124B046aD84e2D055f73e0dd10765339B94,24451801652711005
0xae0A8fe22C77F91eE62cbdE602c23C656CD15Ca4,24094018970909069
0xe9Fd9abCF25471a003c5446457B915bb1Df5845b,23948414040818154
0x345ebD1b3C20A7c249F9a8F1B6fcde7E531F2985,23795564654147203
0x7e580B91b068CDb4C48e5A893D859631F71A3569,23489757714455130
0x2Efb5F477D1e711C58809Ac48228c9d56dFAeC8A,23099431105365185
0x3A2894642CD0eE6bAFCB3920a447D5DAD2f1c6D3,23096825753324945
0xc298c36eb5840A4b0e5BFb4145742b198cC9ceD9,23096007531780919
0xb2639B276120f1b47829faa327D08B654e4B8328,23066989956981067
0x2D21c492351e8400FeADdcEE68841f4eBB82C566,22010897305086163
0xE9F41a0090fcc7eaf626037003AAD44B17098E7C,21651783840558565
0xb300AA30dD33e1Ae849Cb69FA23D6Ddaf90a69BC,20821119072378803
0x302a6E2774a4dC6F2c7ecFBea9168abb7CCEDe06,20150431674716475
0xd56F2E35a32Ad7366F3bafCc22900bb200ba293A,18853717442807662
0xaB0D6eB6F2057d4f470Bba555Fd2b11bE4e2C3e0,18652750785958350
0xbb6FEe4D8B8A121A56AdBBaB64f12792aAA34cD8,18397031989975637
0x0087B8616714e74d681430bf4F9A1189965bB16F,17846673490610402
0x8Fc642d66492C830dA43D95da7fE3F027F4F3246,17846673490610402
0x4E376347a9a778c1e27C097e1b4719246D26868c,17846673490610402
0xE597d96AfA6f15Af67a72477b62464A7168BF8ff,17846673490610402
0x9B2855918FFF918739D96b1d930B1b3e3a0a9500,17846673490610402
0x368DD8f7A3FB3425D437eDA7C4391e812E572003,17846673490610402
0x6439f5D99c85A66a3dE6D2ceE73CcC4E2B011aEe,17547483420178424
0x854120A2236715906660D34650d117392Fc73BD8,17254915164980961
0x9830d6B37fe7488707cC4AD7F8B481D75eB2a8C2,17070242948690920
0x67A9360e99312eb96609a5CcD2958fe37987CC31,15467117025195682
0xBF5310fAe4D7a0C6dF0452bCDA09aEFA2748Ad59,14872227908842002
0xbfC33CB98BABCF67B4E6DD6aA3B704B58fAAe089,14872227908842002
0xFb60594E45CFB9A5E823fD991cbd2cacA82a1E77,14797609559206837
0xD8E5A6C7cD33d29778CFF10ab27333e41F520965,14377864273166112
0x797ae17ab4fDa327E0697B99E5671E5e963A8838,14217849880852954
0xfF75638b839dD7FEc98A78126DF033863651880c,14041136385490404
0xfcA9895a7dd0545C3D648f7EF235E546053946Ca,14013243902763701
0x9c8A57a6D9d42EFcBD560D5771a07a4227572d74,13682449676134642
0x0c74d9E478Ec897aF92E57911cd985978A3597D4,13682449676134642
0x0A389C8C7101409831E81C82DCc9cdB13dfB4E39,13682449676134642
0x7Cfe310b31C71C45a8141326Cb73F7e248a42bd1,13451703225715821
0x082e4aC6F1bcfa6B31f4525FdFE30C685DF759eD,13087560559780961
0x6bF01B0b25d9d1eA64ECA521b8014FA78480b3eF,13087560559780961
0x8914AE3b9da2c949EfB986e46701f40b480b1fd0,12517998417793890
0x05916A13d15EC698Ec86C1b2961bed296B3Ba8cE,12355757604080916
0xb4796Bd982e1a60d3b958078f79232B065958414,12246030415787046
0x96e00D2c7a8698C17D9ed5BEEa27949DcFeBF80D,12241596774078476
0x4cd1F8562243D8715aCf220F76bD7d41243edF30,11957271238708969
0x557cEE07243d4E188535C857F20324BaaE270E3e,11897782327073601
0xC32b7438b3dF7844c9eE799930a2224Fe6E26426,11897782327073601
0x9fe460b9689CdcDAd1D562B7e6ad5BCFcD4a2DCC,11897782327073601
0x854759239C4B9d1803718F39Ca9b40860d78Cb76,11897782327073601
0x41ec28eceb137789032B2B505A57c1dA829934CD,11897782327073601
0xE4036Aca909cD049f9A7b7333961E1C1Db7fb35C,11897782327073601
0xbcFd5B70c3c85fefD61B3418e8Af40709D06200F,11811157705336983
0x8D17851c043dd69EE8ba1e68fB8300B80e8E7Bb4,11754859667801316
0x2c47f450D06132Fc3ef54AD8336212ADE35A7841,10934943540797241
0x343C423f31078293587b2396AfB413c2E1854A85,10864995332171977
0xc47F2266b6076b79C0a6a9906C6592b34C03c914,10537892411194468
0x1b6A83F6fcf3AB0879199350f4556AEcf42A6180,9807916298739880
0x288A4e70Eba5d4f92e28F8CCc561E9fC947304A1,9101803480211305
0x87c1dD79107f8f3Df27212115eF5cD55C6D29E6c,9072653913509975
0x6eC8B8Cec5645066FDA40C6c6D6C3B749A565755,8923336745305201
0x9AeE301D7B11a6dc7293B7b6ba5f11cd048590dF,8923336745305201
0xA7FdcB2cabd232B02E2608E4d6a11E3707bE5683,8744870010399097
0x44E69B036c40f8F77146984b55D8AfE5fe23f135,8646752501509481
0x4B54ac37aC794C842eD244572Ad2ad760b7AAaf2,8393244343051880
0x1512DB8e7604Ff3D798C4932f544Df02e49D071b,8324357844864824
0x952257D4dc22eF4eb1547C2459fd8257E57a7330,8131836775996629
0xEab804590011d0650FcB6c4Da1870C6e9ca062D1,8108061263360020
0x7e42651B16a4De76689106c7E0716B51Ab88736e,7733558512597841
0xAF48F431dC82CD8cE3c9C30fcAA9f5FDca1F41e5,7733558512597841
0xb8920e475E32B807cE51e0eF823fE070D7D96e8C,7187176705650556
0xc475837BB1bd4922e1DC002802f8e2293e121eF8,7071783471406605
0x3CA9444e83d2b3AaAb5F22495E8315781B943BE2,7058423869379556
0xbc6230C05952B65c21603514Eac5d7Cb7e56ca96,6563083065523252
0xd5514aD178D06F4Cbb80A48F92a11024EA1B9593,6543780279890480
0x74b993b29F0833cbfF05eC6cA1D8513079bE6523,6543780279890480
0xe0BB2C51A9903736A91981292821D48e1535d223,6460514217696923
0xDd0A537EbBDC26D3312da75245d987B9F4ec0C34,6340863602302240
0x9Bc54B27D43c0DE1683ce9f9266D6bC22F687c3B,6246335721713640
0x1B1c30504C6A80E81c866895867d71d31eE95528,6227753507649192
0x4F12dDE972145543854482698c0c6b689908C1c5,6214523880814773
0x9616766C0Df03668Dd0C828b5dB455644998f037,6197710418964868
0xef68A8F68f387377c71F6A86b7e7f98B8413471d,6014328966335705
0x1326cfA027c77D5DF1BBC3C2c8E602Aca3D157E5,5955253876368308
0x121E1573B7C6c15Aa4C036d54BFd2974Cf38a163,5948891163536800
0xC0eA3aFEb9A83EF8f83A5Df7C563a3b7c4A5fAe4,5948891163536800
0xD2557f6eB5559AB39180c8F76B59B33A5401EB00,5948891163536800
0x84DF26b640239Ec5DdDadE55D53D2279376D10A9,5948891163536800
0x8af2CC382A57eF846c147669e050a3e5A3804cDF,5948891163536800
