user,reward
0x1Ce2dB664943433bDBB72EB7AE3bacFcE26ba2ca,428949487403556458694
0xDd3152E1dD2154F688ef45A2c0B71d822b2f172A,39000208788858435547
0x3885cED126E499E409390F78cCE16aC06Ad49316,13050146809813194176
0x865FCDA847083C81E9c3FdF0e4612E13bf5086dc,3689261711207195099
0xDA051a020725a03057f46a222573B62D33BC89Fa,1639379057092874906
0xe66B6974ED4586458Be509F77B9b4Ab0b4aDA71d,1600551568578582235
0x660eFc1F1af3f80e448f411371B973BB004D843e,856078642118688457
0x945294C67752BD0A453975c04e3078c487a858df,853649917950960340
0x2dA14D486aE663347e2e69a0189c0aE36248F681,668628682984652182
0x29f15ab7deFF7C1aCC7b67363cd56ce22864C3A9,480252665295608587
0xf99CF6Bfbe6A00747902197B2baFbD7365E464D4,392674735103016888
0x03e7ab483eA1d177E4BE2472bF16cA17B8cF280d,285218913637345144
0x2bcd8898A678050EFA5F41F4c6012045dee1B5c3,226214793048477120
0x220a6CB04d48CA2c33735E94DF78c17F8B0F7C9F,220239307949083385
0x772F02D96a8baeEaBB2f1d5F8F0250f44dF76e91,201795774447543838
0xAd789Eb3042dDE224CbBcacf0b57399de0807502,201333684344889123
0x9c5ECEca4DA47c365b12e69EfC04645cD300433d,192350296122586713
0x23CB5f48fa3F4502232F3442637f90E8e3355701,190245996143799505
0xB3623D62FF30fadB5B2e127C07cab0D1b0808276,189928223602444288
0xBb18ed77983c6ca915f6F0fe39963e185BF1064f,187455187186974147
0x2f6d342D8F226D64FA4de4B89d199e07C358659d,187187511859419619
0xF3AA68cADB8F25Ad25b054841df221d234b8b374,170728145696963864
0x88dAfd252a47b91CBbf1a43F7AAE449076c06328,154209168983759340
0x07d65EeD5BBfFc7A7fb767b1d9b2E008F9bcE0A3,153677654840427485
0x2Ec850577994222B252EBf7D980f114930f430bD,153655331127267478
0x7c7dcA16E840832eCD68c287e16DC5a59f95c805,130068758292161915
0xf626e9A2FDDbf55b0b1A87C56128A7ba6723A85a,126142490448201751
0x16E40CBF5c1bB4aAb07f47F59d0A58461F88Ed74,125485187087268440
0xcE10C23561Dce134ae20B32f8166A131c741F463,125050642068676136
0x38940B5dd4b833b6DCB18a60026726544306931D,121098488327181352
0xbf396b3182b53AcFc4156801184C63239D4F8a19,108153121828331214
0xaEB897D84e086f0A4Cea3d47fdDAc7cA7d9e54e8,105369146439755775
0x57E959dC6EBb5FF64228a5a936621CC7c5Ef8755,101960242231669113
0x3e00aEe52066ee270f8BadF0B5bb41993f057321,95328235223266457
0x9A1B360DDb1Dc65b9cB790138953Ca0d26d9d24B,95300365563972380
0xd0306ef57a544C58F925d574dd4B989c27a26ada,93900480133330125
0x76bdbE477255820Df76D000262F1b9773F5d922A,89632276490906028
0xcd088E347aC400327Ed62494FA274D5E69359FEa,87924995033936390
0x01d907F5048bb554DC70bB9B369Be9C7b2aE686E,86855130024209749
0x617743cfa4D5c3c220762E6AD7DBA6f2A4A8C85F,85379035200189636
0x7A300fc5a947330ae0cb1797d5dA0a6167c41faa,85364072848481932
0xBFa9DCD2ffb681e1AEE3Bd191154e67CB4739Fd5,85364072848481932
0xbFc2749366F5c75Fa59c135f2a5a926054aaa606,85364072848481932
0x4Db7a5D9068c1C40064171a787f287762987811E,83699379894505541
0xD66fa7a53803E34fAd9A0eCbd52111E93d0B3542,79703522010382086
0x8d02e580ed45631D5C8b53352add7A5154988b3e,72644825994058124
0x2bE7fc85607852bCFa2F2AbC0720460695589C50,71538126646711656
0x63dC9ce8413b7c30A9DD25dC21B48f255E036DC2,68171127327838111
0x7928A66320e3799a935a877A70EB8567b7C17A75,60122721019214765
0x18F08ba90C58fC84767568b5D26b41fCe2aF539B,58688616877152990
0x2bD5677433924605EfFf67eE4A3DcecD97d086d6,58475208225522786
0xC5Df8694911835d62920a9BD293A8d9CdF788d89,58055699048858976
0xed686C1AeB272Ff9578Fe2B4cF09fA8225E6d930,55580098550026908
0xE945BfDE6344f64062B43B1C2856C5Fa5D58600E,51218443709089159
0x24840a0fea77451054BA076DB3cA708A3A5b7b77,47137764209779649
0x338f800bAe996aDD10E1A9f4C58e80D53f40d84D,46950240066665062
0x8103E86917fE388E16339B83a6F6880c572Db314,45711529081460199
0xff6a726f83286D8f54273b5B816762dFEE47419D,44389317881210604
0x54E5C66601b8e9386f0D74b4BD2932A3CFcDC833,42967483789800817
