tokenId,token0,token1,tickSpacing
22570,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22571,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22572,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xe12cefaad61e551691bfa5cda36e5de051778c65,50
22573,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22574,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22575,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22576,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22577,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22578,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22579,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22580,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22581,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22582,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x9bfa177621119e64cecbeabe184ab9993e2ef727,1
22583,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22584,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22585,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22586,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22587,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22588,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22589,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22590,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22591,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22592,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22593,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22594,0x18bc5bcc660cf2b9ce3cd51a404afe1a0cbd3c22,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,50
22595,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22596,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22597,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22598,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22599,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22600,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22601,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22602,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22603,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22604,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22605,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22606,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22609,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22610,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22611,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22612,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22613,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22614,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22615,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22616,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22617,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22618,0x18bc5bcc660cf2b9ce3cd51a404afe1a0cbd3c22,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,50
22619,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22620,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22621,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xe12cefaad61e551691bfa5cda36e5de051778c65,50
22622,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22623,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22624,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x9bfa177621119e64cecbeabe184ab9993e2ef727,1
22625,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22626,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22627,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22628,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22629,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22630,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22631,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22632,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22633,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22634,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22635,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22636,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22637,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22638,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22639,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22640,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22641,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22642,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22643,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22644,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22645,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22648,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22649,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22650,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22652,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22657,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22658,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22659,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22660,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22661,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xe12cefaad61e551691bfa5cda36e5de051778c65,50
22663,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22664,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22665,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xe12cefaad61e551691bfa5cda36e5de051778c65,50
22666,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22667,0x18bc5bcc660cf2b9ce3cd51a404afe1a0cbd3c22,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,50
22668,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xe12cefaad61e551691bfa5cda36e5de051778c65,50
22669,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22670,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22671,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22672,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22673,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22674,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22675,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22676,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22677,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22678,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22679,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22680,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22681,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22682,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22683,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22684,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22685,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22686,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x9bfa177621119e64cecbeabe184ab9993e2ef727,1
22687,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x9bfa177621119e64cecbeabe184ab9993e2ef727,1
22688,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x9bfa177621119e64cecbeabe184ab9993e2ef727,1
22689,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x9bfa177621119e64cecbeabe184ab9993e2ef727,1
22690,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22691,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22692,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22693,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22694,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22695,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22696,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22697,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22698,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22699,0x05d032ac25d322df992303dca074ee7392c117b9,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22700,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22701,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x9bfa177621119e64cecbeabe184ab9993e2ef727,1
22702,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22703,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22704,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22705,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22706,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22707,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xe12cefaad61e551691bfa5cda36e5de051778c65,50
22708,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22709,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22710,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22711,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22712,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22713,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22714,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22715,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22716,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xe12cefaad61e551691bfa5cda36e5de051778c65,50
22717,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22718,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22719,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22720,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22721,0x05d032ac25d322df992303dca074ee7392c117b9,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22722,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22723,0x05d032ac25d322df992303dca074ee7392c117b9,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,1
22724,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22725,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22726,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22727,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22728,0x18bc5bcc660cf2b9ce3cd51a404afe1a0cbd3c22,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,50
22729,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xe12cefaad61e551691bfa5cda36e5de051778c65,50
22730,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22731,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22732,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22733,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22734,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22735,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22736,0x1217bfe6c773eec6cc4a38b5dc45b92292b6e189,0x4200000000000000000000000000000000000006,100
22737,0x05d032ac25d322df992303dca074ee7392c117b9,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22738,0x05d032ac25d322df992303dca074ee7392c117b9,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22739,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22740,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22741,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22742,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22743,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x9bfa177621119e64cecbeabe184ab9993e2ef727,1
22744,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22745,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22746,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22747,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22748,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22749,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22750,0x18bc5bcc660cf2b9ce3cd51a404afe1a0cbd3c22,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,50
22751,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22752,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22753,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22754,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22755,0x18bc5bcc660cf2b9ce3cd51a404afe1a0cbd3c22,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,50
22756,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xe12cefaad61e551691bfa5cda36e5de051778c65,50
22757,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x9bfa177621119e64cecbeabe184ab9993e2ef727,1
22758,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x9bfa177621119e64cecbeabe184ab9993e2ef727,1
22759,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22760,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22761,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22762,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22763,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22764,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22765,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22766,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22767,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22768,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22769,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22770,0x4200000000000000000000000000000000000006,0x76d8de471f54aaa87784119c60df1bbfc852c415,1
22771,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22772,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22773,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
22774,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22775,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22776,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22777,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22778,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22779,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22780,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22781,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22782,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22783,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22784,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22785,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22786,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22787,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22788,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22789,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22790,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22791,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22792,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22793,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22794,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22795,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22796,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22797,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22798,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22799,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22800,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22801,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22802,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22803,0x4200000000000000000000000000000000000006,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,100
22804,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22805,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22806,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22807,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22808,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22809,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22810,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22811,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22812,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22813,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22814,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22815,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22816,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22817,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22818,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22819,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22820,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22821,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22822,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22823,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22824,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22825,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22826,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22827,0x4200000000000000000000000000000000000006,0xac485391eb2d7d88253a7f1ef18c37f4242d1a24,200
22828,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22829,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22830,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22831,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22832,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22833,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22834,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22835,0x05d032ac25d322df992303dca074ee7392c117b9,0x4200000000000000000000000000000000000006,100
22836,0x03c7054bcb39f7b2e5b2c7acb37583e32d70cfa3,0x4200000000000000000000000000000000000006,100
22837,0x43f2376d5d03553ae72f4a8093bbe9de4336eb08,0xf242275d3a6527d877f2c927a82d9b057609cc71,1
