user,reward
0xb867416A190C0d9050E941d4c19C7Ac77CEFa747,1789609089515305738230
0x9Db87d302D3442eF6108510AA08F276a82724633,850886776974187380681
0x5Ebe7111B4855881DA56C1091c17319ab4965919,260225961116980164326
0xaDCf6661Dca24225d7984EE96B55e939fc6dDd10,251788094456993834204
0x488577d892436B03C36fAeE95db56ed512e3f169,132785847042722316856
0x073bE86D6cf0A64aCf4a67E302d021A2dD4bBa02,119779039768070816783
0x9c3beEF762f53B9c4aF44F2A155EBe7D3bf60F22,110598287326639214679
0xa89Ba43f7274f42391E0cbE308bEE9C470eCFB9D,110598205847112213651
0x30DDB23BcFe0BAD321192fC6A5eA9e69df59799a,91112412285412399535
0x8298A996A00835eedcC75763038B731Fe617Fd0D,71424608730204119420
0xa1FC03e69e031AE9682b6e1B2c9669A33dE39b09,63474032995482738821
0x1Ce2dB664943433bDBB72EB7AE3bacFcE26ba2ca,22841591656836652115
0xa1C9d41719c4fFD99463F1CfA579d9b6A96b50c6,19835110934642278057
0xEd700fD63866CBa81Ced16974709Ff4d4621f298,19646388501872220742
0x2162d991F68Cb0991A1b726DA341c04E128db3CB,9959421068365518596
0xB78a48658642E77942495F16993b94303c361661,9959419163552461706
0x18F08ba90C58fC84767568b5D26b41fCe2aF539B,8987103768494102502
0x799c04752dc44A9BB189bE597b99952C88809Cf8,6135695818767891736
0x0fD90B9D61af052C4328BC2Fa9A1529627af0a7d,5933840120292809319
0xC32b7438b3dF7844c9eE799930a2224Fe6E26426,3184292612211805057
0xD4408dC67E85b229Af48da4ce56D8892e76deD2e,3154407197049155090
0xC045d5211ad78b2FD0158c04E1dc60f9218Ba740,3127074001095964346
0x461BEd1c0962CbCC4484Be93030a0ea54BE6D733,2985270046005783538
0xBDac6532be38Db1D48640d46C3011dF6D4C099Ec,2886372244241901032
0x941D795F9c3A947C67e2402450eab0B6cd92d422,2885758993876418932
0x8D17851c043dd69EE8ba1e68fB8300B80e8E7Bb4,2788480022413485759
0xac206Dfe89fAf2F394af56Df6407ebB9053dB240,2587226259123256168
0xEeE7FB850D28f5cabd5f1EDF540646b5bEA17CE5,1570911899702503467
0xE9D374E8f8DFEfF738daBEf5a0eACe68DAcEafEd,1255790279364277139
0x25219793a91348553F75A130c7e0A5926e8E3126,1244890099628654066
